iid,gender,pid,match,age,race,imprace,imprelig,from,income,date,go_out,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,QUE BUSCA ,Attractive1,Sincere1,Intelligent1,Fun1,Ambitious1,Has shared interests/hobbies1,DESPUES DE CITA,Decision,Attractive,Sincere,Intelligent,Fun,Ambitious,Shared Interests/Hobbies,like,prob,QUE PIENSA DE SI MISMO,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2
10,0,12,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,0,1,1,1,1,1,,1,1,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,13,1,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,1,6,10,10,10,6,,7,6,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,14,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,0,10,10,10,10,10,,10,1,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,15,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,0,5,7,7,7,7,,6,1,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,16,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,0,5,10,6,4,6,,6,1,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,17,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,1,5,10,8,6,9,,7,1,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,18,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,0,5,6,6,4,5,,5,5,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,19,1,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,1,9,9,9,9,9,9,9,9,QUE PIENSA DE SI MISMO,10,5,10,10,10
10,0,20,0,26,2,4,4,94115,"48,652.00",6,1,To create early childhood intervention programs,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,QUE BUSCA ,15,15,15,40,10,5,DESPUES DE CITA,1,9,9,8,10,8,8,9,10,QUE PIENSA DE SI MISMO,10,5,10,10,10
11,1,1,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,6,8,8,8,8,6,7,4,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,2,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,8,7,6,9,7,4,7,2,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,3,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,7,8,6,5,8,4,5,2,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,4,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,6,7,8,7,7,5,6,3,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,5,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,6,8,8,8,7,6,6,5,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,6,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,7,9,8,9,8,4,7,4,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,7,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,7,8,8,8,7,7,7,4,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,8,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,8,7,6,6,6,5,7,4,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,9,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,6,8,7,8,7,5,6,4,QUE PIENSA DE SI MISMO,8,8,8,6,5
11,1,10,0,27,2,7,3,Argentina,,5,4,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,QUE BUSCA ,35,20,20,20,0,5,DESPUES DE CITA,0,7,8,7,8,6,5,6,3,QUE PIENSA DE SI MISMO,8,8,8,6,5
12,1,1,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,7,8,10,7,7,5,8,4,QUE PIENSA DE SI MISMO,,,,,
12,1,2,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,7,6,10,6,6,5,8,4,QUE PIENSA DE SI MISMO,,,,,
12,1,3,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,6,7,10,6,6,5,7,3,QUE PIENSA DE SI MISMO,,,,,
12,1,4,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,6,5,10,6,6,5,6,3,QUE PIENSA DE SI MISMO,,,,,
12,1,5,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,6,7,10,7,6,5,7,4,QUE PIENSA DE SI MISMO,,,,,
12,1,6,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,6,8,10,6,7,6,7,4,QUE PIENSA DE SI MISMO,,,,,
12,1,7,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,1,7,9,10,6,6,5,8,4,QUE PIENSA DE SI MISMO,,,,,
12,1,8,1,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,1,8,8,10,7,6,5,9,4,QUE PIENSA DE SI MISMO,,,,,
12,1,9,1,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,1,8,8,10,7,6,5,8,4,QUE PIENSA DE SI MISMO,,,,,
12,1,10,0,22,2,1,1,England,"29,237.00",1,1,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,QUE BUSCA ,60,0,0,40,0,0,DESPUES DE CITA,0,1,1,1,1,1,1,1,1,QUE PIENSA DE SI MISMO,,,,,
13,1,1,1,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,2,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,3,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,4,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,5,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,6,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,7,0,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,8,1,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,9,1,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
13,1,10,1,22,4,3,5,Southern California,,7,1,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,QUE BUSCA ,19,18,19,18,14,12,DESPUES DE CITA,1,10,10,10,10,10,10,10,10,QUE PIENSA DE SI MISMO,3,7,7,8,2
14,1,1,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,7,8,9,8,9,8,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,2,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,9,9,9,9,9,9,9,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,3,0,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,7,9,8,8,8,8,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,4,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,7,7,7,9,9,9,8,10,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,5,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,6,8,6,8,10,10,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,6,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,6,8,8,7,9,8,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,7,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,8,8,9,8,9,9,8,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,8,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,8,8,8,8,8,7,8,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,9,1,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,7,8,7,8,8,7,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
14,1,10,0,23,2,1,1,"Cincinnati, Ohio","56,580.00",4,1,Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,QUE BUSCA ,30,5,15,40,5,5,DESPUES DE CITA,1,7,8,7,9,8,8,7,7,QUE PIENSA DE SI MISMO,9,9,9,9,9
15,1,1,1,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,8,7,9,6,9,7,8,6,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,2,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,10,10,10,10,7,8,10,1,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,3,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,6,10,8,6,,,6,1,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,4,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,8,8,9,8,8,9,9,7,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,5,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,0,5,9,9,7,9,5,5,7,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,6,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,9,7,9,7,9,6,9,2,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,7,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,8,7,9,6,9,5,8,4,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,8,1,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,9,9,8,9,,7,9,7,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,9,1,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,7,9,8,9,7,7,7,8,QUE PIENSA DE SI MISMO,7,7,9,7,9
15,1,10,0,24,3,3,1,Miami,"36,782.00",4,1,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,QUE BUSCA ,30,10,20,10,10,20,DESPUES DE CITA,1,6,9,9,7,8,,6,6,QUE PIENSA DE SI MISMO,7,7,9,7,9
16,1,1,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,7,7,8,8,7,7,7,6,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,2,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,7,8,7,5,7,7,7,5,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,3,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,7,6,6,6,6,6,6,7,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,4,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,6,6,7,7,8,7,6,6,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,5,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,0,5,8,7,7,7,7,6,7,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,6,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,6,6,8,8,8,7,6,6,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,7,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,8,8,8,6,6,6,7,7,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,8,1,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,8,7,7,7,8,7,7,6,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,9,1,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,1,6,6,7,8,7,7,6,5,QUE PIENSA DE SI MISMO,6,7,8,8,7
16,1,10,0,25,2,9,2,Milan - Italy,,5,1,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,QUE BUSCA ,50,0,30,10,0,10,DESPUES DE CITA,0,,8,7,7,7,7,6,6,QUE PIENSA DE SI MISMO,6,7,8,8,7
17,1,1,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,3,6,7,5,8,7,2,1,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,2,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,5,3,4,3,5,3,4,3,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,3,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,6,3,5,4,5,4,2,2,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,4,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,1,7,6,3,5,6,5,6,4,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,5,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,2,3,4,4,5,3,3,3,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,6,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,5,6,8,4,5,4,3,3,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,7,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,7,6,5,4,4,3,5,4,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,8,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,6,4,7,5,6,4,4,4,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,9,1,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,1,8,6,7,8,6,5,8,4,QUE PIENSA DE SI MISMO,6,7,8,5,7
17,1,10,0,30,2,1,1,"Georgia, USA","38,548.00",3,2,academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,QUE BUSCA ,35,15,25,10,5,10,DESPUES DE CITA,0,7,7,4,3,4,4,3,6,QUE PIENSA DE SI MISMO,6,7,8,5,7
18,1,1,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,6,7,5,6,8,6,7,5,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,2,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,1,7,7,7,7,7,5,7,6,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,3,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,4,5,6,4,6,4,5,1,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,4,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,6,7,8,6,6,5,7,7,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,5,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,5,5,6,5,5,5,6,5,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,6,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,6,7,8,7,8,5,7,6,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,7,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,1,8,7,6,7,7,5,7,5,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,8,1,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,1,9,8,8,8,7,5,7,5,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,9,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,7,7,7,7,6,5,7,5,QUE PIENSA DE SI MISMO,6,8,8,6,9
18,1,10,0,27,2,8,8,New York,"52,010.00",6,1,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,QUE BUSCA ,33.33,11.11,11.11,11.11,11.11,22.22,DESPUES DE CITA,0,6,6,6,6,6,5,7,6,QUE PIENSA DE SI MISMO,6,8,8,6,9
19,1,1,1,28,2,1,1,california,,1,1,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,QUE BUSCA ,50,0,25,10,0,15,DESPUES DE CITA,1,7,7,8,8,8,9,6.5,8,QUE PIENSA DE SI MISMO,,,,,
